Time(s),One,Two,Three,Four
13366.56,27.421,27.463,27.433,27.375
13369.424,27.416,27.459,27.429,27.371
13372.359,27.414,27.455,27.424,27.366
13375.201,27.408,27.45,27.421,27.361
13378.05,27.403,27.445,27.416,27.356
13380.979,27.399,27.442,27.411,27.353
13383.825,27.393,27.436,27.406,27.349
13386.67,27.39,27.433,27.402,27.343
13389.534,27.385,27.428,27.398,27.34
13392.447,27.379,27.422,27.393,27.335
13395.292,27.376,27.418,27.388,27.331
13398.141,27.37,27.412,27.384,27.326
13401.022,27.366,27.408,27.381,27.322
13403.951,27.361,27.403,27.375,27.317
13406.795,27.359,27.4,27.371,27.314
13409.655,27.355,27.395,27.368,27.31
13412.576,27.353,27.392,27.363,27.307
13415.418,27.348,27.388,27.358,27.302
13418.268,27.344,27.384,27.357,27.298
13421.199,27.342,27.381,27.352,27.293
13424.045,27.337,27.376,27.349,27.289
13426.893,27.334,27.374,27.346,27.287
13429.757,27.33,27.371,27.341,27.285
13432.655,27.328,27.368,27.339,27.281
13435.496,27.326,27.366,27.337,27.276
13438.363,27.323,27.364,27.333,27.273
13441.293,27.321,27.361,27.329,27.269
13444.139,27.319,27.358,27.326,27.266
13446.98,27.314,27.357,27.322,27.263
13449.848,27.311,27.352,27.318,27.258
13452.78,27.31,27.35,27.316,27.256
13455.62,27.306,27.346,27.312,27.252
13458.469,27.303,27.343,27.307,27.248
13461.388,27.299,27.34,27.303,27.245
13464.246,27.297,27.335,27.299,27.24
13467.109,27.292,27.329,27.296,27.237
13469.952,27.287,27.324,27.291,27.232
13472.811,27.282,27.318,27.287,27.228
13475.657,27.277,27.313,27.283,27.224
13478.526,27.272,27.309,27.28,27.221
13481.452,27.267,27.305,27.276,27.217
13484.311,27.263,27.302,27.271,27.212
13487.169,27.257,27.296,27.267,27.21
13490.095,27.253,27.293,27.265,27.206
13493.014,27.25,27.29,27.262,27.201
13495.86,27.245,27.286,27.259,27.199
13498.72,27.241,27.283,27.254,27.195
13501.607,27.238,27.281,27.251,27.19
13504.45,27.234,27.277,27.249,27.188
13507.303,27.231,27.273,27.245,27.185
13510.152,27.228,27.271,27.24,27.18
13512.997,27.225,27.267,27.237,27.177
13515.845,27.22,27.262,27.234,27.173
13518.76,27.216,27.259,27.227,27.17
13521.655,27.213,27.254,27.225,27.164
13524.547,27.209,27.251,27.221,27.161
13527.483,27.204,27.246,27.216,27.158
13530.344,27.2,27.243,27.213,27.154
13533.188,27.196,27.237,27.208,27.149
13536.062,27.193,27.234,27.205,27.145
13538.932,27.188,27.229,27.201,27.142
13541.859,27.185,27.224,27.197,27.138
13544.703,27.179,27.221,27.193,27.135
13547.564,27.176,27.217,27.189,27.13
13550.482,27.171,27.214,27.187,27.126
13553.326,27.167,27.209,27.181,27.123
13556.187,27.164,27.206,27.178,27.12
13559.106,27.161,27.201,27.175,27.116
13561.952,27.158,27.199,27.172,27.112
13564.814,27.153,27.197,27.168,27.108
13567.731,27.15,27.193,27.164,27.104
13570.587,27.149,27.189,27.162,27.1
13573.513,27.142,27.186,27.158,27.096
13576.376,27.14,27.183,27.153,27.093
13579.237,27.136,27.18,27.15,27.09
13582.153,27.132,27.176,27.146,27.086
13585.006,27.129,27.172,27.142,27.081
13587.921,27.125,27.168,27.138,27.077
13590.766,27.122,27.164,27.135,27.074
13593.653,27.118,27.159,27.13,27.071
13596.5,27.116,27.157,27.126,27.067
13599.389,27.111,27.152,27.123,27.064
13602.278,27.107,27.148,27.118,27.06
13605.145,27.105,27.144,27.115,27.057
13608.046,27.103,27.143,27.113,27.054
13610.894,27.099,27.14,27.11,27.05
13613.767,27.096,27.137,27.106,27.048
13616.683,27.092,27.134,27.104,27.044
13619.529,27.09,27.131,27.1,27.04
13622.42,27.086,27.127,27.098,27.036
13625.328,27.082,27.122,27.093,27.033
13628.192,27.078,27.119,27.09,27.03
13631.077,27.074,27.114,27.086,27.027
13633.936,27.071,27.111,27.082,27.022
13636.842,27.065,27.108,27.078,27.018
13639.695,27.063,27.102,27.075,27.014
13642.625,27.059,27.099,27.071,27.01
13645.468,27.056,27.094,27.066,27.007
13648.315,27.052,27.091,27.062,27.003
13651.216,27.047,27.088,27.059,26.999
13654.064,27.045,27.083,27.054,26.996
13657.006,27.042,27.079,27.05,26.992
13659.936,27.036,27.075,27.047,26.989
13662.872,27.034,27.073,27.043,26.985
13665.747,27.029,27.068,27.039,26.98
13668.643,27.025,27.066,27.035,26.977
13671.562,27.022,27.063,27.033,26.973
13674.407,27.018,27.059,27.029,26.97
13677.266,27.014,27.055,27.026,26.967
13680.12,27.011,27.052,27.023,26.962
13683.008,27.006,27.048,27.02,26.96
13685.937,27.002,27.046,27.015,26.956
13688.784,26.999,27.041,27.012,26.952
13691.654,26.996,27.037,27.008,26.948
13694.503,26.993,27.035,27.006,26.944
13697.392,26.99,27.032,27.001,26.941
13700.248,26.986,27.028,26.998,26.937
13703.09,26.981,27.025,26.994,26.933
13705.939,26.98,27.022,26.992,26.93
13708.827,26.975,27.018,26.989,26.927
13711.767,26.97,27.014,26.984,26.923
13714.61,26.966,27.011,26.981,26.92
13717.476,26.962,27.006,26.978,26.917
13720.387,26.958,27.002,26.974,26.913
13723.236,26.956,26.998,26.971,26.909
13726.096,26.952,26.995,26.967,26.907
13728.987,26.949,26.992,26.964,26.901
13731.918,26.945,26.987,26.961,26.899
13734.764,26.942,26.983,26.956,26.896
13737.608,26.94,26.98,26.953,26.892
13740.466,26.936,26.977,26.949,26.889
13743.327,26.934,26.974,26.947,26.885
13746.174,26.93,26.971,26.942,26.883
13749.08,26.927,26.967,26.938,26.879
13752.016,26.926,26.963,26.935,26.877
13754.864,26.922,26.963,26.934,26.872
13757.733,26.921,26.96,26.929,26.87
13760.587,26.919,26.959,26.927,26.867
13763.468,26.915,26.954,26.924,26.864
13766.325,26.913,26.953,26.921,26.861
13769.17,26.91,26.95,26.916,26.858
13772.079,26.907,26.944,26.914,26.854
13774.953,26.905,26.943,26.91,26.85
13777.798,26.902,26.938,26.907,26.846
13780.659,26.9,26.935,26.903,26.844
13783.512,26.894,26.929,26.9,26.84
13786.369,26.891,26.926,26.898,26.838
13789.248,26.886,26.921,26.894,26.835
13792.1,26.882,26.917,26.89,26.831
13795.013,26.879,26.915,26.888,26.828
13797.881,26.875,26.913,26.884,26.827
13800.756,26.87,26.91,26.882,26.822
13803.677,26.868,26.907,26.878,26.821
13806.567,26.863,26.906,26.874,26.817
13809.426,26.862,26.902,26.872,26.814
13812.345,26.858,26.899,26.869,26.811
13815.192,26.855,26.898,26.866,26.806
13818.063,26.852,26.893,26.864,26.805
13820.937,26.85,26.89,26.86,26.8
13823.847,26.847,26.889,26.858,26.797
13826.709,26.844,26.885,26.855,26.794
13829.601,26.842,26.882,26.852,26.79
13832.492,26.839,26.88,26.849,26.788
13835.38,26.838,26.877,26.845,26.784
13838.281,26.833,26.874,26.842,26.781
13841.215,26.834,26.873,26.838,26.779
13844.076,26.829,26.868,26.835,26.774
13847.008,26.828,26.866,26.829,26.771
13849.974,26.825,26.863,26.827,26.769
13852.83,26.823,26.862,26.822,26.765
13855.706,26.822,26.859,26.818,26.762
13858.602,26.82,26.856,26.816,26.759
13861.468,26.816,26.853,26.811,26.754
13864.334,26.813,26.85,26.808,26.752
13867.939,26.81,26.847,26.805,26.747
13870.895,26.806,26.843,26.801,26.743
13873.813,26.802,26.841,26.799,26.74
13876.689,26.798,26.837,26.796,26.738
13879.567,26.795,26.833,26.793,26.734
13882.437,26.791,26.828,26.791,26.731
13885.292,26.787,26.825,26.789,26.728
13888.146,26.783,26.819,26.785,26.725
13891.067,26.778,26.816,26.782,26.722
13893.926,26.775,26.813,26.779,26.718
13896.801,26.771,26.807,26.777,26.715
13899.708,26.768,26.805,26.772,26.713
13902.641,26.764,26.802,26.769,26.71
13905.501,26.759,26.797,26.767,26.708
13908.348,26.756,26.794,26.763,26.705
13911.216,26.752,26.791,26.76,26.699
13914.145,26.749,26.787,26.757,26.697
13917.0,26.746,26.785,26.751,26.694
13919.891,26.743,26.78,26.75,26.69
13922.754,26.739,26.778,26.746,26.686
13925.633,26.735,26.773,26.742,26.682
13928.532,26.733,26.77,26.738,26.679
13931.439,26.728,26.765,26.733,26.675
13934.45,26.725,26.762,26.73,26.672
13937.385,26.721,26.758,26.726,26.666
13940.253,26.718,26.755,26.721,26.665
13943.112,26.714,26.751,26.717,26.661
13945.954,26.712,26.749,26.716,26.658
13948.808,26.71,26.745,26.711,26.654
13951.751,26.705,26.742,26.707,26.651
13954.61,26.702,26.739,26.704,26.648
13957.473,26.699,26.736,26.702,26.645
13960.392,26.695,26.734,26.698,26.642
13963.246,26.693,26.731,26.695,26.636
13966.158,26.689,26.726,26.692,26.636
13969.003,26.685,26.725,26.691,26.634
13971.851,26.682,26.721,26.688,26.631
13974.719,26.678,26.718,26.686,26.627
13977.563,26.675,26.716,26.683,26.624
13980.431,26.672,26.712,26.681,26.621
13983.348,26.667,26.709,26.679,26.618
13986.226,26.664,26.705,26.676,26.615
13989.157,26.661,26.702,26.672,26.611
13991.998,26.657,26.7,26.67,26.61
13994.847,26.655,26.697,26.668,26.606
13997.704,26.652,26.695,26.664,26.603
14000.554,26.65,26.692,26.66,26.597
14003.435,26.648,26.689,26.657,26.597
14006.315,26.644,26.685,26.655,26.591
14009.191,26.642,26.682,26.649,26.589
14012.054,26.639,26.678,26.647,26.588
14014.975,26.636,26.675,26.645,26.584
14017.851,26.632,26.673,26.64,26.579
14020.804,26.632,26.669,26.637,26.578
14023.672,26.629,26.666,26.635,26.574
14026.521,26.627,26.665,26.631,26.572
14029.44,26.623,26.661,26.629,26.568
14032.286,26.622,26.659,26.625,26.566
14035.144,26.619,26.655,26.622,26.563
14038.068,26.616,26.653,26.619,26.56
14040.941,26.614,26.651,26.616,26.558
14043.813,26.61,26.648,26.612,26.555
14046.742,26.607,26.643,26.61,26.552
14049.615,26.605,26.64,26.607,26.548
14052.488,26.601,26.637,26.603,26.546
14055.359,26.597,26.634,26.6,26.543
14058.287,26.594,26.631,26.596,26.539
14061.166,26.591,26.628,26.594,26.537
14064.052,26.589,26.624,26.591,26.532
14066.951,26.585,26.621,26.587,26.531
14069.819,26.583,26.618,26.585,26.528
14072.691,26.579,26.614,26.581,26.525
14075.572,26.576,26.612,26.576,26.522
14078.489,26.573,26.608,26.574,26.518
14081.351,26.572,26.605,26.571,26.515
14084.291,26.569,26.602,26.567,26.513
14087.206,26.565,26.599,26.563,26.508
14090.07,26.562,26.594,26.561,26.506
14092.942,26.56,26.592,26.556,26.502
14095.802,26.556,26.588,26.553,26.5
14098.681,26.55,26.584,26.549,26.494
14101.604,26.544,26.579,26.545,26.492
14104.516,26.538,26.574,26.542,26.487
14107.367,26.534,26.567,26.54,26.484
14110.223,26.531,26.566,26.535,26.479
14113.102,26.526,26.56,26.532,26.476
14115.973,26.523,26.559,26.529,26.473
14118.836,26.521,26.555,26.527,26.47
14121.707,26.516,26.552,26.524,26.466
14124.628,26.512,26.549,26.52,26.463
14127.471,26.51,26.545,26.517,26.461
14130.318,26.506,26.541,26.514,26.459
14133.198,26.502,26.54,26.513,26.454
14136.086,26.499,26.535,26.512,26.453
14138.965,26.495,26.533,26.508,26.45
14141.891,26.492,26.531,26.503,26.447
14144.739,26.489,26.527,26.502,26.444
14147.583,26.487,26.526,26.499,26.442
14150.454,26.485,26.521,26.495,26.439
14153.379,26.481,26.518,26.494,26.437
14156.288,26.48,26.516,26.492,26.434
14159.187,26.478,26.514,26.487,26.432
14162.055,26.475,26.511,26.483,26.428
14164.908,26.473,26.508,26.481,26.425
14167.815,26.469,26.505,26.48,26.423
14170.706,26.466,26.502,26.476,26.422
14173.552,26.462,26.5,26.475,26.418
14176.414,26.459,26.497,26.471,26.415
14179.35,26.456,26.494,26.467,26.413
14182.228,26.455,26.49,26.464,26.41
14185.101,26.451,26.488,26.462,26.407
14188.036,26.45,26.486,26.459,26.405
14190.882,26.449,26.484,26.457,26.402
14193.77,26.446,26.481,26.454,26.398
14196.632,26.444,26.479,26.452,26.397
14199.55,26.441,26.477,26.448,26.393
14202.399,26.439,26.472,26.445,26.391
14205.316,26.435,26.47,26.442,26.387
14208.178,26.433,26.469,26.438,26.385
14211.023,26.431,26.465,26.435,26.383
14213.945,26.427,26.462,26.432,26.379
14216.821,26.426,26.459,26.429,26.376
14219.724,26.423,26.456,26.427,26.372
14222.646,26.42,26.454,26.424,26.371
14225.507,26.416,26.451,26.42,26.367
14228.464,26.414,26.448,26.417,26.363
14231.392,26.411,26.447,26.414,26.359
14234.286,26.409,26.443,26.412,26.358
14237.226,26.406,26.441,26.407,26.353
14240.106,26.402,26.438,26.406,26.35
14243.006,26.4,26.434,26.403,26.346
14245.867,26.395,26.432,26.398,26.344
14248.747,26.393,26.429,26.395,26.341
14251.661,26.389,26.425,26.392,26.337
14254.582,26.386,26.423,26.388,26.334
14257.427,26.384,26.419,26.385,26.33
14260.303,26.38,26.416,26.381,26.326
14263.164,26.377,26.413,26.379,26.324
14266.055,26.373,26.409,26.374,26.321
14268.933,26.37,26.406,26.373,26.317
14271.872,26.367,26.404,26.368,26.313
14274.739,26.365,26.4,26.367,26.309
14277.603,26.363,26.398,26.362,26.308
14280.492,26.359,26.395,26.359,26.305
14283.351,26.356,26.393,26.357,26.303
14286.229,26.354,26.387,26.354,26.3
14289.163,26.352,26.386,26.352,26.296
14292.022,26.35,26.382,26.35,26.293
14294.894,26.346,26.381,26.345,26.292
14297.76,26.344,26.378,26.344,26.288
14300.678,26.341,26.376,26.339,26.287
14303.538,26.342,26.372,26.338,26.282
14306.414,26.337,26.369,26.335,26.279
14309.32,26.335,26.365,26.33,26.276
14312.183,26.333,26.36,26.329,26.275
14315.055,26.327,26.355,26.325,26.271
14317.987,26.323,26.351,26.321,26.268
14320.912,26.317,26.348,26.319,26.265
14323.79,26.314,26.343,26.316,26.263
14326.648,26.31,26.34,26.314,26.259
14329.572,26.307,26.338,26.31,26.256
14332.457,26.304,26.335,26.307,26.252
14335.307,26.301,26.332,26.303,26.247
14338.19,26.296,26.327,26.301,26.245
14341.04,26.291,26.325,26.3,26.242
14343.918,26.287,26.323,26.295,26.239
14346.838,26.285,26.32,26.292,26.235
14349.724,26.281,26.316,26.29,26.231
14352.569,26.278,26.314,26.286,26.229
14355.438,26.276,26.311,26.283,26.225
14358.383,26.272,26.307,26.279,26.223
14361.253,26.27,26.304,26.276,26.22
14364.126,26.267,26.301,26.273,26.216
14367.037,26.262,26.297,26.27,26.213
14369.885,26.259,26.296,26.266,26.211
14372.775,26.256,26.292,26.263,26.208
14375.706,26.251,26.287,26.26,26.205
14378.558,26.25,26.284,26.258,26.201
14381.434,26.245,26.283,26.254,26.2
14384.324,26.243,26.28,26.253,26.194
14387.262,26.241,26.277,26.249,26.192
14390.136,26.239,26.275,26.247,26.19
14393.016,26.238,26.273,26.244,26.186
14395.935,26.236,26.27,26.243,26.184
14398.821,26.235,26.27,26.238,26.18
14401.678,26.232,26.266,26.237,26.179
14404.52,26.23,26.266,26.235,26.177
14407.38,26.229,26.264,26.233,26.174
14410.29,26.227,26.259,26.23,26.171
14413.147,26.224,26.258,26.227,26.167
14416.008,26.223,26.256,26.224,26.166
14418.869,26.219,26.253,26.222,26.164
14421.787,26.216,26.25,26.22,26.16
14424.633,26.213,26.247,26.216,26.157
14427.495,26.209,26.244,26.213,26.154
14430.413,26.206,26.24,26.209,26.151
14433.276,26.204,26.237,26.206,26.149
14436.136,26.2,26.234,26.203,26.146
14439.051,26.198,26.232,26.2,26.141
14441.932,26.195,26.228,26.197,26.139
14444.793,26.192,26.225,26.194,26.137
14447.681,26.188,26.222,26.191,26.133
14450.542,26.185,26.22,26.187,26.13
14453.404,26.183,26.217,26.184,26.127
14456.31,26.18,26.214,26.179,26.124
14459.183,26.177,26.212,26.178,26.121
14462.057,26.175,26.209,26.175,26.119
14464.913,26.174,26.207,26.172,26.117
14467.766,26.173,26.205,26.168,26.114
14470.671,26.171,26.205,26.165,26.111
14473.556,26.172,26.203,26.164,26.107
14476.417,26.17,26.202,26.16,26.104
14479.305,26.166,26.198,26.156,26.102
14482.166,26.162,26.194,26.154,26.098
14485.032,26.159,26.19,26.151,26.095
14487.946,26.154,26.187,26.148,26.092
14490.804,26.151,26.183,26.145,26.089
14493.658,26.147,26.179,26.144,26.087
14496.578,26.143,26.174,26.142,26.085
14499.461,26.142,26.172,26.138,26.081
14502.331,26.139,26.169,26.135,26.079
14505.245,26.136,26.168,26.132,26.076
14508.125,26.134,26.166,26.128,26.073
14511.001,26.131,26.163,26.126,26.07
14513.87,26.129,26.161,26.124,26.069
14516.791,26.125,26.158,26.121,26.066
14519.653,26.123,26.156,26.12,26.063
14522.509,26.117,26.153,26.115,26.059
14525.446,26.116,26.151,26.113,26.057
14528.311,26.113,26.147,26.111,26.053
14531.181,26.11,26.145,26.107,26.05
14534.045,26.107,26.142,26.105,26.048
14536.963,26.104,26.14,26.102,26.044
14539.826,26.101,26.137,26.1,26.041
14542.703,26.098,26.133,26.096,26.039
14545.634,26.096,26.13,26.094,26.036
14548.495,26.094,26.127,26.089,26.032
14551.353,26.089,26.125,26.088,26.031
14554.232,26.087,26.12,26.083,26.028
14557.141,26.084,26.118,26.082,26.026
14560.01,26.083,26.114,26.078,26.024
14562.886,26.079,26.112,26.077,26.021
14565.759,26.075,26.109,26.074,26.018
14568.624,26.072,26.107,26.072,26.016
14571.496,26.071,26.104,26.069,26.013
14574.405,26.069,26.101,26.066,26.011
14577.326,26.066,26.098,26.064,26.009
14580.197,26.062,26.096,26.062,26.006
14583.042,26.062,26.095,26.06,26.004
14585.905,26.059,26.093,26.057,26.001
14588.775,26.057,26.088,26.055,25.999
14591.621,26.054,26.086,26.051,25.998
14594.539,26.051,26.083,26.048,25.994
14597.453,26.049,26.081,26.045,25.992
14600.339,26.045,26.077,26.042,25.989
14603.203,26.043,26.075,26.04,25.987
14606.116,26.041,26.074,26.037,25.983
14608.964,26.039,26.072,26.037,25.98
14611.826,26.038,26.069,26.033,25.978
14614.746,26.037,26.069,26.033,25.974
14617.603,26.036,26.066,26.031,25.972
14620.462,26.033,26.062,26.029,25.969
14623.313,26.031,26.057,26.026,25.966
14626.246,26.028,26.054,26.022,25.964
14629.104,26.024,26.05,26.019,25.962
14631.973,26.019,26.045,26.016,25.959
14634.905,26.016,26.042,26.013,25.957
14637.762,26.013,26.038,26.01,25.954
14640.621,26.009,26.037,26.007,25.953
14643.483,26.006,26.034,26.004,25.949
14646.404,26.001,26.031,26.002,25.946
14649.272,25.998,26.029,25.999,25.945
14652.124,25.996,26.026,25.998,25.941
14655.058,25.993,26.023,25.995,25.939
14657.931,25.99,26.021,25.994,25.938
14660.773,25.989,26.02,25.991,25.934
14663.622,25.986,26.018,25.99,25.932
14666.493,25.984,26.018,25.988,25.929
14669.344,25.983,26.017,25.987,25.926
14672.281,25.986,26.025,25.981,25.928
14675.143,25.992,26.031,25.986,25.931
14678.013,25.997,26.028,25.977,25.926
14680.895,25.984,26.017,25.969,25.923
14683.795,25.966,26.005,25.963,25.919
14686.672,25.953,25.995,25.959,25.912
14689.61,25.944,25.984,25.955,25.906
14692.482,25.942,25.978,25.955,25.905
14695.452,25.94,25.975,25.952,25.904
14698.393,25.94,25.971,25.952,25.901
14701.322,25.937,25.97,25.952,25.9
14704.247,25.935,25.968,25.951,25.899
14707.11,25.933,25.965,25.949,25.895
14709.969,25.93,25.962,25.948,25.892
14712.897,25.926,25.961,25.946,25.889
14715.782,25.923,25.958,25.943,25.885
14718.72,25.92,25.955,25.94,25.881
14721.605,25.917,25.953,25.937,25.878
14724.502,25.912,25.951,25.934,25.875
14727.435,25.91,25.947,25.93,25.871
14730.407,25.906,25.946,25.926,25.866
14733.271,25.902,25.944,25.924,25.861
14736.135,25.898,25.941,25.921,25.857
14739.051,25.897,25.941,25.916,25.853
14741.943,25.893,25.939,25.914,25.85
